country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-02-2026 12:00:00",21.224231,81.408350,NH3,4,6,5
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","14-02-2026 12:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","14-02-2026 12:00:00",25.859655,85.77944,SO2,26,29,27
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","14-02-2026 12:00:00",25.859655,85.77944,CO,7,10,10
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","14-02-2026 12:00:00",24.952822,84.002396,NH3,2,8,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","14-02-2026 12:00:00",26.2271665,84.3570427,PM2.5,37,92,51
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-02-2026 12:00:00",28.4275,77.1465,PM10,119,487,232
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-02-2026 12:00:00",28.4275,77.1465,NO2,36,76,52
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-02-2026 12:00:00",28.4275,77.1465,CO,52,102,101
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-02-2026 12:00:00",28.4275,77.1465,OZONE,10,43,15
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","14-02-2026 12:00:00",28.4501238,77.0263051,PM2.5,241,444,338
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","14-02-2026 12:00:00",28.4501238,77.0263051,NO2,9,45,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","14-02-2026 12:00:00",29.140560,75.744941,CO,28,100,29
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","14-02-2026 12:00:00",29.8006,76.4155,SO2,29,36,31
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","14-02-2026 12:00:00",29.8006,76.4155,OZONE,6,18,11
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","14-02-2026 12:00:00",29.695300,77.002700,NO2,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","14-02-2026 12:00:00",29.966942,76.875879,SO2,2,17,6
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-02-2026 12:00:00",23.163798,72.677768,OZONE,2,90,18
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","14-02-2026 12:00:00",23.221714,72.654328,PM2.5,NA,NA,NA
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","14-02-2026 12:00:00",23.593150,72.372792,PM2.5,56,253,113
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","14-02-2026 12:00:00",23.593150,72.372792,CO,146,162,159
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","14-02-2026 12:00:00",22.248853,70.776774,CO,109,123,114
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-02-2026 12:00:00","21.217779 ","72.834787 ",PM2.5,81,310,172
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-02-2026 12:00:00","21.217779 ","72.834787 ",PM10,83,201,131
India,Gujarat,Surat,"Science Center, Surat - SMC","14-02-2026 12:00:00",21.170046,72.795405,PM10,133,441,222
India,Gujarat,Surat,"Science Center, Surat - SMC","14-02-2026 12:00:00",21.170046,72.795405,SO2,23,25,24
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","14-02-2026 12:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","14-02-2026 12:00:00",28.39072,77.30059,CO,10,13,12
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-02-2026 12:00:00",28.4417,77.3217,PM10,101,103,102
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-02-2026 12:00:00",28.4417,77.3217,SO2,6,6,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","14-02-2026 12:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","14-02-2026 12:00:00",29.503664,75.467934,CO,25,36,27
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","14-02-2026 12:00:00",28.422681,77.148944,CO,20,102,86
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","14-02-2026 12:00:00",28.422681,77.148944,OZONE,6,56,11
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","14-02-2026 12:00:00",28.4227,77.0667,PM10,94,492,278
India,Delhi,Delhi,"Pusa, Delhi - IMD","14-02-2026 12:00:00",28.636110,77.173332,OZONE,1,306,18
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-02-2026 12:00:00",28.732528,77.119920,CO,4,128,46
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-02-2026 12:00:00",28.6514781,77.1473105,PM2.5,79,383,284
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-02-2026 12:00:00",28.6514781,77.1473105,NH3,11,16,13
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-02-2026 12:00:00",28.6514781,77.1473105,SO2,11,21,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-02-2026 12:00:00",28.5504249,77.2159377,PM10,94,423,217
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-02-2026 12:00:00",28.5504249,77.2159377,NH3,3,8,6
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-02-2026 12:00:00",28.5504249,77.2159377,SO2,24,36,32
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-02-2026 12:00:00",28.5504249,77.2159377,OZONE,6,24,7
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","14-02-2026 12:00:00",28.710508,77.249485,PM2.5,60,344,217
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","14-02-2026 12:00:00",23.002657,72.591912,OZONE,35,113,47
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-02-2026 12:00:00",23.020509,72.579261,NH3,14,43,21
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-02-2026 12:00:00",23.020509,72.579261,CO,4,74,35
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","14-02-2026 12:00:00",23.041137,72.456691,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","14-02-2026 12:00:00",23.041137,72.456691,NH3,7,18,12
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","14-02-2026 12:00:00",23.041137,72.456691,OZONE,2,107,10
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","14-02-2026 12:00:00",23.023389,72.515201,OZONE,5,76,16
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","14-02-2026 12:00:00",23.076793,72.627874,PM2.5,59,177,104
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","14-02-2026 12:00:00",23.076793,72.627874,PM10,115,306,166
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","14-02-2026 12:00:00",28.3419248,77.319699,OZONE,15,15,15
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","14-02-2026 12:00:00",28.806223,76.141105,PM10,21,500,117
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","14-02-2026 12:00:00",28.806223,76.141105,NH3,1,9,8
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","14-02-2026 12:00:00",28.806223,76.141105,SO2,1,9,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","14-02-2026 12:00:00",28.593883,76.270653,OZONE,13,17,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","14-02-2026 12:00:00",28.206800,76.799700,CO,54,102,73
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","14-02-2026 12:00:00",28.39072,77.30059,PM2.5,184,205,195
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","14-02-2026 12:00:00",22.320153,73.216285,CO,125,134,132
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","14-02-2026 12:00:00",20.362421,72.918013,SO2,15,27,18
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","14-02-2026 12:00:00",22.969611,72.643500,PM2.5,65,319,146
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","14-02-2026 12:00:00",22.969611,72.643500,NO2,24,99,66
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-02-2026 12:00:00",30.379589,76.778328,PM10,86,121,105
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-02-2026 12:00:00",30.379589,76.778328,CO,25,43,29
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","14-02-2026 12:00:00",28.6701,76.9254,OZONE,16,20,17
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-02-2026 12:00:00",28.531346,77.190156,PM2.5,50,304,152
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-02-2026 12:00:00",28.531346,77.190156,NO2,18,63,35
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-02-2026 12:00:00",28.531346,77.190156,CO,14,100,59
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-02-2026 12:00:00",28.531346,77.190156,OZONE,1,101,18
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","14-02-2026 12:00:00",28.672342,77.315260,CO,42,111,60
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","14-02-2026 12:00:00",23.107969,72.574648,OZONE,1,59,35
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","14-02-2026 12:00:00",22.977134,72.553024,NO2,56,168,101
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","14-02-2026 12:00:00",23.002657,72.591912,PM2.5,58,205,120
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","14-02-2026 12:00:00",21.613267,73.010555,OZONE,8,109,12
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-02-2026 12:00:00",21.755417,72.139056,PM2.5,52,279,118
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-02-2026 12:00:00",23.163798,72.677768,PM10,130,235,172
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","14-02-2026 12:00:00",30.7057778,76.8531805555555,OZONE,1,9,6
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-02-2026 12:00:00",28.52123,76.37138,SO2,10,13,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-02-2026 12:00:00",28.52123,76.37138,OZONE,39,40,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","14-02-2026 12:00:00",29.536400,75.015800,PM2.5,93,274,165
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","14-02-2026 12:00:00",29.536400,75.015800,PM10,96,162,124
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","14-02-2026 12:00:00",29.536400,75.015800,SO2,NA,NA,NA
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-02-2026 12:00:00",29.027200,77.062100,PM10,53,113,85
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-02-2026 12:00:00",29.027200,77.062100,NO2,12,13,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-02-2026 12:00:00",29.027200,77.062100,SO2,7,10,8
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-02-2026 12:00:00",29.027200,77.062100,OZONE,25,26,26
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-02-2026 12:00:00",30.1480566,77.2893471,PM10,111,135,121
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-02-2026 12:00:00",30.1480566,77.2893471,NO2,36,38,37
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-02-2026 12:00:00",30.1480566,77.2893471,SO2,10,15,12
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-02-2026 12:00:00",30.943887,76.801991,OZONE,12,121,35
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.563700,76.886500,OZONE,36,37,36
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-02-2026 12:00:00",10.532400,76.215900,NO2,6,8,7
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-02-2026 12:00:00",10.532400,76.215900,CO,12,24,14
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-02-2026 12:00:00",10.532400,76.215900,OZONE,29,30,29
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-02-2026 12:00:00",23.264759,77.381568,PM2.5,103,308,171
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","14-02-2026 12:00:00",23.210494,77.425409,PM2.5,82,314,155
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","14-02-2026 12:00:00",23.210494,77.425409,NO2,24,92,51
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","14-02-2026 12:00:00",23.210494,77.425409,NH3,19,31,25
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","14-02-2026 12:00:00",23.210494,77.425409,OZONE,9,58,24
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","14-02-2026 12:00:00",23.233584,77.400574,NH3,6,7,6
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","14-02-2026 12:00:00",23.233584,77.400574,OZONE,33,187,98
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","14-02-2026 12:00:00",23.81748678,79.446246,PM2.5,4,36,19
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-02-2026 12:00:00",22.9682591,76.064118,PM2.5,81,166,111
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-02-2026 12:00:00",17.336318,76.847397,SO2,3,6,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","14-02-2026 12:00:00",12.415911,75.735050,PM10,24,44,32
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","14-02-2026 12:00:00",12.415911,75.735050,CO,10,20,15
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-02-2026 12:00:00",12.21041,76.37376,NO2,21,30,23
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-02-2026 12:00:00",12.21041,76.37376,NH3,5,7,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-02-2026 12:00:00",12.21041,76.37376,SO2,2,43,5
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","14-02-2026 12:00:00",12.733409,77.298051,PM2.5,7,64,36
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-02-2026 12:00:00",13.940000,75.555917,SO2,1,7,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-02-2026 12:00:00",13.940000,75.555917,CO,9,38,12
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-02-2026 12:00:00",13.377516,77.099072,PM10,83,437,145
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-02-2026 12:00:00",13.377516,77.099072,NH3,6,6,6
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-02-2026 12:00:00",13.377516,77.099072,SO2,26,27,26
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-02-2026 12:00:00",13.377516,77.099072,CO,52,54,53
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-02-2026 12:00:00",28.360699,76.936090,PM2.5,51,448,234
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-02-2026 12:00:00",28.360699,76.936090,SO2,8,49,30
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","14-02-2026 12:00:00",28.1485564,77.3320667,PM2.5,34,78,54
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","14-02-2026 12:00:00",28.1485564,77.3320667,PM10,36,91,61
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","14-02-2026 12:00:00",28.3153,76.9143,PM2.5,59,372,200
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","14-02-2026 12:00:00",28.3153,76.9143,NO2,2,60,30
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","14-02-2026 12:00:00",28.3153,76.9143,SO2,5,34,12
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","14-02-2026 12:00:00",30.7057778,76.8531805555555,NO2,23,28,25
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.951913,77.539784,SO2,10,31,20
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","14-02-2026 12:00:00",13.029152,77.585901,NO2,37,47,43
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.938539,77.590100,PM2.5,14,51,34
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-02-2026 12:00:00",12.920984,77.584908,PM10,48,105,71
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-02-2026 12:00:00",12.7816279,77.6299145,PM2.5,36,61,51
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-02-2026 12:00:00",12.7816279,77.6299145,NH3,2,4,4
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-02-2026 12:00:00",12.7816279,77.6299145,SO2,18,24,22
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","14-02-2026 12:00:00",34.066206,74.819820,PM2.5,13,28,20
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","14-02-2026 12:00:00",34.066206,74.819820,SO2,3,4,3
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-02-2026 12:00:00",12.9135218,77.5950804,PM2.5,71,87,79
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-02-2026 12:00:00",12.9135218,77.5950804,PM10,93,96,95
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-02-2026 12:00:00",12.9135218,77.5950804,SO2,17,17,17
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-02-2026 12:00:00",12.9352049,77.6814488,NO2,10,26,18
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-02-2026 12:00:00",12.9352049,77.6814488,SO2,3,7,5
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",13.003872,77.664217,PM10,79,81,80
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","14-02-2026 12:00:00",12.990328,77.5431385,SO2,4,7,6
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","14-02-2026 12:00:00",13.0246342,77.5080115,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-02-2026 12:00:00",12.917348,77.622813,PM10,54,122,81
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-02-2026 12:00:00",12.917348,77.622813,CO,22,102,27
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","14-02-2026 12:00:00",10.073232,76.302765,NO2,7,8,7
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","14-02-2026 12:00:00",10.073232,76.302765,OZONE,11,23,13
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","14-02-2026 12:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","14-02-2026 12:00:00",8.8787,76.6073,PM2.5,41,49,46
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-02-2026 12:00:00",13.328028,75.797056,PM10,41,65,52
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-02-2026 12:00:00",13.328028,75.797056,CO,3,12,11
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-02-2026 12:00:00",13.328028,75.797056,OZONE,12,51,12
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","14-02-2026 12:00:00",15.3714823,75.1160168,CO,18,40,25
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-02-2026 12:00:00",19.863756,75.321188,CO,30,94,44
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-02-2026 12:00:00",19.16485,73.23409,PM2.5,63,136,99
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-02-2026 12:00:00",19.16485,73.23409,SO2,6,15,12
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-02-2026 12:00:00",19.16485,73.23409,CO,16,36,34
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-02-2026 12:00:00",19.0243902,73.0406721,CO,9,52,36
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-02-2026 12:00:00",19.309073,73.057223,PM10,94,189,149
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-02-2026 12:00:00",19.309073,73.057223,OZONE,12,85,21
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-02-2026 12:00:00",19.786089,72.757971,CO,22,75,46
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-02-2026 12:00:00",19.962900,79.298714,OZONE,26,26,26
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-02-2026 12:00:00",19.9775302,79.2337086,PM10,126,132,129
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-02-2026 12:00:00",20.719516,77.000253,NO2,11,121,50
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-02-2026 12:00:00",20.719516,77.000253,CO,16,54,22
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-02-2026 12:00:00",20.9402359,77.7895248,NH3,5,5,5
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-02-2026 12:00:00",20.9402359,77.7895248,OZONE,12,107,43
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","14-02-2026 12:00:00",20.939198,77.765701,PM10,92,242,135
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-02-2026 12:00:00",19.8389439,75.244448,PM2.5,87,220,133
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-02-2026 12:00:00",19.8389439,75.244448,NO2,15,22,19
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-02-2026 12:00:00",19.863756,75.321188,PM10,76,183,126
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-02-2026 12:00:00",19.863756,75.321188,NH3,1,5,4
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-02-2026 12:00:00",19.863756,75.321188,SO2,6,30,20
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-02-2026 12:00:00",22.7524,75.8872,OZONE,18,23,19
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","14-02-2026 12:00:00",22.6780,75.8559,SO2,10,13,12
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","14-02-2026 12:00:00",22.6780,75.8559,CO,14,57,40
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-02-2026 12:00:00",22.7084,75.8815,OZONE,5,12,7
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","14-02-2026 12:00:00",23.163174,79.973061,PM10,50,106,74
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","14-02-2026 12:00:00",23.163174,79.973061,OZONE,6,32,9
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-02-2026 12:00:00",23.142888,79.916147,PM10,56,88,76
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-02-2026 12:00:00",23.142888,79.916147,NO2,26,83,47
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-02-2026 12:00:00",23.142888,79.916147,CO,22,112,56
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-02-2026 12:00:00",23.142888,79.916147,OZONE,8,84,26
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","14-02-2026 12:00:00",23.331731,75.045981,SO2,35,38,36
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-02-2026 12:00:00",23.838586,78.759431,NH3,6,11,7
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-02-2026 12:00:00",23.838586,78.759431,OZONE,53,124,78
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-02-2026 12:00:00",23.8640158,78.80289321,PM2.5,35,187,64
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","14-02-2026 12:00:00",24.58434363,80.8549414,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","14-02-2026 12:00:00",24.58434363,80.8549414,PM10,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","14-02-2026 12:00:00",24.58434363,80.8549414,NO2,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-02-2026 12:00:00",23.1633321,75.800225,NO2,43,113,65
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-02-2026 12:00:00",23.1633321,75.800225,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","14-02-2026 12:00:00",19.192056,72.9585188,SO2,12,93,24
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-02-2026 12:00:00",16.6870449,74.2505872,PM2.5,15,112,46
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-02-2026 12:00:00",16.6870449,74.2505872,OZONE,2,73,20
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-02-2026 12:00:00",16.7143745,74.2426398,NH3,7,12,10
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-02-2026 12:00:00",16.7143745,74.2426398,SO2,2,15,6
